order_id,payment_sequential,payment_type,payment_installments,payment_value
ORD2018OCT_8311,1,boleto,1,325.26
ORD2018OCT_2398,2,voucher,1,178.1
ORD2018OCT_3827,1,boleto,1,157.21
ORD2018OCT_7668,1,credit_card,4,146.47
ORD2018OCT_5786,1,credit_card,3,131.57
ORD2018OCT_4202,1,credit_card,7,261.29
ORD2018OCT_6921,1,credit_card,3,70.03
ORD2018OCT_38,1,credit_card,6,62.27
ORD2018OCT_1983,1,credit_card,2,117.73
ORD2018OCT_3141,1,credit_card,1,114.45
ORD2018OCT_1351,1,credit_card,5,185.51
ORD2018OCT_935,1,credit_card,6,1054.63
ORD2018OCT_5485,1,credit_card,3,167.29
ORD2018OCT_7643,1,credit_card,2,193.01
ORD2018OCT_6533,1,credit_card,2,178.59
ORD2018OCT_2671,1,credit_card,1,33.73
ORD2018OCT_9353,1,credit_card,3,38.47
ORD2018OCT_8668,1,debit_card,1,82.65
ORD2018OCT_9636,1,boleto,1,1506.68
ORD2018OCT_9770,1,credit_card,1,109.44
ORD2018OCT_2585,1,credit_card,2,119.48
ORD2018OCT_1325,1,credit_card,2,98.9
ORD2018OCT_5385,1,credit_card,1,57.38
ORD2018OCT_6855,1,credit_card,8,334.89
ORD2018OCT_5263,1,credit_card,3,78.32
ORD2018OCT_203,1,boleto,1,95.56
ORD2018OCT_6956,1,credit_card,2,142.55
ORD2018OCT_4787,1,credit_card,5,106.38
ORD2018OCT_8596,1,credit_card,6,180.62
ORD2018OCT_4961,1,credit_card,2,157.45
ORD2018OCT_6995,1,boleto,1,79.2
ORD2018OCT_2384,1,credit_card,6,309.73
ORD2018OCT_7856,1,credit_card,2,108.72
ORD2018OCT_2288,1,credit_card,1,58.28
ORD2018OCT_8427,1,credit_card,3,108.43
ORD2018OCT_2217,1,boleto,1,177.2
ORD2018OCT_3289,1,credit_card,2,122.84
ORD2018OCT_3850,1,debit_card,1,39.17
ORD2018OCT_342,1,boleto,1,151.6
ORD2018OCT_7056,1,credit_card,3,123.29
ORD2018OCT_4956,2,credit_card,3,31.05
ORD2018OCT_8621,1,boleto,1,160.22
ORD2018OCT_5261,1,boleto,1,46.0
ORD2018OCT_6755,1,boleto,1,52.77
ORD2018OCT_7420,1,credit_card,6,174.97
ORD2018OCT_9367,1,credit_card,1,44.13
ORD2018OCT_8102,1,credit_card,5,117.79
ORD2018OCT_1353,1,credit_card,15,392.94
ORD2018OCT_6780,1,credit_card,1,228.88
ORD2018OCT_8002,1,boleto,1,236.92
ORD2018OCT_2574,1,credit_card,10,491.63
ORD2018OCT_1064,1,credit_card,8,105.29
ORD2018OCT_5856,1,credit_card,1,88.36
ORD2018OCT_6064,1,credit_card,4,85.6
ORD2018OCT_5488,1,credit_card,3,144.65
ORD2018OCT_1234,1,credit_card,3,803.04
ORD2018OCT_1926,1,credit_card,10,112.87
ORD2018OCT_4214,2,voucher,1,50.0
ORD2018OCT_3235,1,credit_card,10,552.24
ORD2018OCT_6530,1,voucher,1,16.03
ORD2018OCT_4949,1,credit_card,3,89.19
ORD2018OCT_1387,1,credit_card,7,142.83
ORD2018OCT_8919,1,credit_card,3,104.28
ORD2018OCT_6228,1,credit_card,2,150.39
ORD2018OCT_5446,1,boleto,1,129.89
ORD2018OCT_4019,1,credit_card,1,69.9
ORD2018OCT_6441,1,boleto,1,187.53
ORD2018OCT_5318,1,credit_card,10,2564.65
ORD2018OCT_7459,1,credit_card,2,27.04
ORD2018OCT_5252,1,credit_card,10,227.38
ORD2018OCT_2744,1,credit_card,15,254.83
ORD2018OCT_4125,1,credit_card,6,66.43
ORD2018OCT_5364,1,credit_card,6,66.67
ORD2018OCT_7718,1,credit_card,10,227.72
ORD2018OCT_5949,1,boleto,1,94.4
ORD2018OCT_1733,1,credit_card,1,74.14
ORD2018OCT_3368,1,credit_card,5,53.05
ORD2018OCT_8685,1,credit_card,6,138.65
ORD2018OCT_3685,1,credit_card,1,2.31
ORD2018OCT_7183,1,boleto,1,51.99
ORD2018OCT_3403,1,credit_card,3,186.42
ORD2018OCT_2686,1,boleto,1,363.31
ORD2018OCT_1314,1,credit_card,8,201.65
ORD2018OCT_7612,1,boleto,1,130.25
ORD2018OCT_8802,1,credit_card,8,384.34
ORD2018OCT_9051,1,credit_card,4,130.65
ORD2018OCT_782,1,boleto,1,75.53
ORD2018OCT_2295,1,credit_card,7,301.19
ORD2018OCT_1628,1,credit_card,2,100.92
ORD2018OCT_6209,1,credit_card,3,76.57
ORD2018OCT_3357,1,credit_card,5,153.51
ORD2018OCT_6443,1,credit_card,17,177.25
ORD2018OCT_8773,1,credit_card,2,94.21
ORD2018OCT_9137,1,credit_card,7,72.43
ORD2018OCT_3026,1,credit_card,5,72.99
ORD2018OCT_3432,1,credit_card,8,89.52
ORD2018OCT_2583,1,credit_card,3,159.21
ORD2018OCT_1450,1,credit_card,1,91.99
ORD2018OCT_8041,1,credit_card,3,177.03
ORD2018OCT_993,1,credit_card,1,71.97
ORD2018OCT_3253,1,credit_card,1,23.72
ORD2018OCT_1933,1,credit_card,1,63.2
ORD2018OCT_8382,1,boleto,1,67.83
ORD2018OCT_378,1,credit_card,4,231.88
ORD2018OCT_7001,1,credit_card,2,123.4
ORD2018OCT_6607,1,credit_card,2,84.91
ORD2018OCT_6288,1,credit_card,10,468.81
ORD2018OCT_8246,1,credit_card,6,106.85
ORD2018OCT_8648,1,credit_card,10,146.3
ORD2018OCT_3432,1,credit_card,10,162.97
ORD2018OCT_3846,1,credit_card,1,87.64
ORD2018OCT_196,1,credit_card,1,160.55
ORD2018OCT_7887,1,credit_card,1,114.42
ORD2018OCT_965,1,boleto,1,120.3
ORD2018OCT_1352,1,boleto,1,91.1
ORD2018OCT_264,1,credit_card,1,118.32
ORD2018OCT_322,3,voucher,1,20.09
ORD2018OCT_8077,1,credit_card,4,45.62
ORD2018OCT_5696,1,credit_card,4,151.92
ORD2018OCT_2158,1,credit_card,5,64.1
ORD2018OCT_6102,1,credit_card,6,126.2
ORD2018OCT_3010,1,boleto,1,411.21
ORD2018OCT_4264,1,credit_card,1,117.16
ORD2018OCT_6388,1,credit_card,2,86.15
ORD2018OCT_4206,1,credit_card,1,34.09
ORD2018OCT_624,1,credit_card,1,134.38
ORD2018OCT_2021,1,credit_card,10,692.22
ORD2018OCT_7547,1,boleto,1,113.76
ORD2018OCT_456,1,boleto,1,154.06
ORD2018OCT_1647,1,credit_card,4,337.54
ORD2018OCT_8774,1,credit_card,2,78.32
ORD2018OCT_1708,1,boleto,1,47.6
ORD2018OCT_7878,2,credit_card,2,26.48
ORD2018OCT_8408,1,credit_card,4,46.69
ORD2018OCT_8857,1,credit_card,3,191.68
ORD2018OCT_8844,1,credit_card,2,134.68
ORD2018OCT_8814,1,credit_card,3,103.14
ORD2018OCT_8488,1,credit_card,4,106.88
ORD2018OCT_4926,1,boleto,1,79.56
ORD2018OCT_7903,1,credit_card,1,66.82
ORD2018OCT_8381,1,credit_card,8,266.5
ORD2018OCT_1149,1,credit_card,10,102.87
ORD2018OCT_3771,1,boleto,1,62.41
ORD2018OCT_8072,1,credit_card,1,64.56
ORD2018OCT_2416,1,credit_card,1,28.22
ORD2018OCT_5395,1,credit_card,1,40.76
ORD2018OCT_1584,1,boleto,1,49.79
ORD2018OCT_7951,1,credit_card,4,76.66
ORD2018OCT_8603,1,credit_card,1,444.25
ORD2018OCT_511,1,credit_card,2,312.61
ORD2018OCT_1050,1,boleto,1,336.31
ORD2018OCT_3493,1,credit_card,2,121.62
ORD2018OCT_7198,1,boleto,1,66.53
ORD2018OCT_4933,1,credit_card,3,35.09
ORD2018OCT_2923,1,credit_card,3,163.25
ORD2018OCT_8422,1,credit_card,1,48.67
ORD2018OCT_9207,1,credit_card,1,29.42
ORD2018OCT_6633,2,voucher,1,68.9
ORD2018OCT_5676,1,credit_card,1,115.57
ORD2018OCT_7084,1,credit_card,1,154.98
ORD2018OCT_4325,1,credit_card,1,103.86
ORD2018OCT_6137,1,credit_card,3,74.03
ORD2018OCT_5125,1,debit_card,1,42.78
ORD2018OCT_112,1,credit_card,1,90.88
ORD2018OCT_3067,1,credit_card,8,228.9
ORD2018OCT_9796,1,boleto,1,115.44
ORD2018OCT_236,1,boleto,1,69.12
ORD2018OCT_7531,1,credit_card,3,77.64
ORD2018OCT_6120,1,credit_card,8,86.64
ORD2018OCT_1248,1,credit_card,8,629.13
ORD2018OCT_2190,1,credit_card,1,193.72
ORD2018OCT_4376,1,credit_card,6,354.24
ORD2018OCT_5077,1,credit_card,4,204.38
ORD2018OCT_6807,1,credit_card,5,146.67
ORD2018OCT_6344,1,boleto,1,68.48
ORD2018OCT_4999,1,boleto,1,175.64
ORD2018OCT_2598,1,credit_card,1,15.76
ORD2018OCT_9121,1,credit_card,10,754.59
ORD2018OCT_2478,1,credit_card,2,64.48
ORD2018OCT_2697,1,credit_card,1,31.36
ORD2018OCT_5568,1,debit_card,1,31.33
ORD2018OCT_7440,1,credit_card,3,399.49
ORD2018OCT_5565,1,boleto,1,127.22
ORD2018OCT_3807,1,boleto,1,23.4
ORD2018OCT_7711,1,credit_card,1,58.19
ORD2018OCT_7748,2,voucher,1,100.0
ORD2018OCT_4158,1,credit_card,6,139.41
ORD2018OCT_8611,1,boleto,1,175.08
ORD2018OCT_661,2,voucher,1,16.31
ORD2018OCT_7161,1,boleto,1,127.6
ORD2018OCT_2086,1,credit_card,4,53.84
ORD2018OCT_3018,1,credit_card,1,51.05
ORD2018OCT_95,1,boleto,1,43.95
ORD2018OCT_4591,1,credit_card,2,46.61
ORD2018OCT_451,1,credit_card,18,1232.85
ORD2018OCT_1615,1,credit_card,1,63.15
ORD2018OCT_695,1,credit_card,5,103.33
ORD2018OCT_4868,1,credit_card,1,88.72
ORD2018OCT_6493,1,credit_card,2,134.2
ORD2018OCT_1344,1,credit_card,9,190.89
ORD2018OCT_5100,3,voucher,1,20.0
ORD2018OCT_4857,1,credit_card,1,45.95
ORD2018OCT_541,1,credit_card,3,68.29
ORD2018OCT_1239,1,credit_card,1,86.63
ORD2018OCT_6641,1,credit_card,1,75.25
ORD2018OCT_8510,1,credit_card,5,269.29
ORD2018OCT_7069,1,boleto,1,86.02
ORD2018OCT_1674,1,credit_card,1,128.26
ORD2018OCT_1146,1,credit_card,2,172.19
ORD2018OCT_569,1,credit_card,2,101.77
ORD2018OCT_8283,1,credit_card,4,409.5
ORD2018OCT_2308,1,credit_card,10,839.28
ORD2018OCT_3449,1,credit_card,1,25.1
ORD2018OCT_6567,1,credit_card,2,195.0
ORD2018OCT_649,1,credit_card,2,173.86
ORD2018OCT_7258,1,credit_card,2,172.45
ORD2018OCT_8076,1,credit_card,1,43.0
ORD2018OCT_8314,1,credit_card,3,126.96
ORD2018OCT_2151,1,credit_card,1,46.69
ORD2018OCT_4081,1,credit_card,2,25.19
ORD2018OCT_9412,1,credit_card,3,97.8
ORD2018OCT_3554,1,boleto,1,58.27
ORD2018OCT_8339,2,voucher,1,50.0
ORD2018OCT_7147,1,boleto,1,415.54
ORD2018OCT_431,1,credit_card,1,58.38
ORD2018OCT_7232,1,credit_card,1,120.74
ORD2018OCT_9005,2,credit_card,1,15.71
ORD2018OCT_5654,1,credit_card,8,162.9
ORD2018OCT_5030,1,credit_card,2,28.71
ORD2018OCT_1230,1,credit_card,1,0.34
ORD2018OCT_9358,1,credit_card,1,19.64
ORD2018OCT_8568,1,boleto,1,26.45
ORD2018OCT_5856,1,credit_card,3,128.08
ORD2018OCT_673,1,debit_card,1,70.89
ORD2018OCT_3316,1,credit_card,1,52.04
ORD2018OCT_8782,1,boleto,1,44.13
ORD2018OCT_8463,1,credit_card,1,53.52
ORD2018OCT_7053,1,credit_card,2,69.9
ORD2018OCT_2558,1,boleto,1,136.6
ORD2018OCT_1758,1,credit_card,2,144.4
ORD2018OCT_9506,1,boleto,1,35.4
ORD2018OCT_2200,1,boleto,1,111.72
ORD2018OCT_6793,1,credit_card,3,130.56
ORD2018OCT_7436,1,credit_card,4,64.22
ORD2018OCT_4244,1,boleto,1,647.54
ORD2018OCT_9718,4,voucher,1,40.95
ORD2018OCT_7193,1,boleto,1,90.15
ORD2018OCT_5223,1,credit_card,1,79.11
ORD2018OCT_8510,1,voucher,1,81.04
ORD2018OCT_6647,1,credit_card,1,42.06
ORD2018OCT_4194,1,boleto,1,257.94
ORD2018OCT_6023,1,credit_card,4,210.89
ORD2018OCT_9733,1,credit_card,4,396.22
ORD2018OCT_5371,1,boleto,1,201.99
ORD2018OCT_8116,2,voucher,1,89.89
ORD2018OCT_8148,1,boleto,1,41.96
ORD2018OCT_6497,1,credit_card,8,710.19
ORD2018OCT_8700,1,credit_card,1,41.0
ORD2018OCT_4788,1,credit_card,1,189.37
ORD2018OCT_8408,1,credit_card,1,79.68
ORD2018OCT_1737,1,credit_card,2,154.57
ORD2018OCT_8150,1,credit_card,2,70.75
ORD2018OCT_380,1,voucher,1,27.19
ORD2018OCT_7939,1,credit_card,1,48.61
ORD2018OCT_4540,1,boleto,1,174.86
ORD2018OCT_7058,1,credit_card,2,38.63
ORD2018OCT_7383,1,credit_card,2,157.65
ORD2018OCT_59,1,boleto,1,88.94
ORD2018OCT_7581,1,credit_card,10,601.9
ORD2018OCT_9132,1,credit_card,1,51.67
ORD2018OCT_5129,1,credit_card,1,197.01
ORD2018OCT_7694,1,credit_card,3,97.44
ORD2018OCT_9446,1,credit_card,1,28.84
ORD2018OCT_3670,1,credit_card,4,276.57
ORD2018OCT_7128,1,credit_card,1,37.99
ORD2018OCT_7893,1,boleto,1,76.57
ORD2018OCT_9896,3,voucher,1,105.67
ORD2018OCT_706,1,credit_card,1,80.51
ORD2018OCT_7952,1,credit_card,3,127.13
ORD2018OCT_6890,1,credit_card,3,88.9
ORD2018OCT_7325,1,credit_card,4,88.56
ORD2018OCT_8962,1,credit_card,1,0.03
ORD2018OCT_3246,1,credit_card,3,62.37
ORD2018OCT_2506,1,credit_card,1,73.97
ORD2018OCT_3343,1,boleto,1,106.97
ORD2018OCT_1377,1,credit_card,1,166.92
ORD2018OCT_371,1,credit_card,8,163.44
ORD2018OCT_8538,1,credit_card,1,90.28
ORD2018OCT_7522,1,credit_card,3,258.67
ORD2018OCT_225,1,credit_card,1,65.71
ORD2018OCT_8633,1,credit_card,3,285.48
ORD2018OCT_8126,1,credit_card,5,163.79
ORD2018OCT_5331,1,credit_card,5,72.05
ORD2018OCT_2261,1,credit_card,3,33.84
ORD2018OCT_9721,1,credit_card,3,150.69
ORD2018OCT_9445,1,boleto,1,61.59
ORD2018OCT_2414,1,credit_card,3,150.0
ORD2018OCT_9109,1,credit_card,3,289.84
ORD2018OCT_5527,1,credit_card,2,209.2
ORD2018OCT_583,1,credit_card,3,196.92
ORD2018OCT_178,1,credit_card,1,45.09
ORD2018OCT_9612,1,credit_card,1,38.0
ORD2018OCT_6054,1,voucher,1,11.8
ORD2018OCT_8428,1,credit_card,1,96.88
ORD2018OCT_4686,1,boleto,1,881.38
ORD2018OCT_4368,1,credit_card,1,48.69
ORD2018OCT_4789,1,credit_card,4,48.31
ORD2018OCT_2757,1,credit_card,1,53.71
ORD2018OCT_8372,1,credit_card,8,86.71
ORD2018OCT_1661,1,credit_card,10,205.54
ORD2018OCT_7416,2,voucher,1,33.49
ORD2018OCT_611,1,boleto,1,166.6
ORD2018OCT_1673,1,credit_card,7,172.84
ORD2018OCT_2013,1,credit_card,1,42.01
ORD2018OCT_5366,1,boleto,1,108.33
ORD2018OCT_9707,1,credit_card,3,32.28
ORD2018OCT_6236,1,credit_card,2,157.79
ORD2018OCT_5646,1,credit_card,4,228.38
ORD2018OCT_6879,1,credit_card,2,105.52
ORD2018OCT_6547,1,credit_card,2,116.94
ORD2018OCT_450,1,credit_card,1,94.21
ORD2018OCT_3498,1,boleto,1,45.18
ORD2018OCT_493,1,credit_card,4,99.9
ORD2018OCT_1915,1,credit_card,1,70.12
ORD2018OCT_3469,1,boleto,1,101.14
ORD2018OCT_157,1,credit_card,5,77.44
ORD2018OCT_7360,2,voucher,1,50.0
ORD2018OCT_6473,1,credit_card,5,81.9
ORD2018OCT_2064,1,credit_card,6,307.69
ORD2018OCT_1940,1,credit_card,1,7.29
ORD2018OCT_9457,1,boleto,1,66.05
ORD2018OCT_2251,1,boleto,1,55.36
ORD2018OCT_7660,1,credit_card,1,75.51
ORD2018OCT_1628,1,credit_card,1,163.25
ORD2018OCT_1121,1,credit_card,5,215.27
ORD2018OCT_7052,1,credit_card,1,80.3
ORD2018OCT_5125,1,boleto,1,182.36
ORD2018OCT_2091,1,credit_card,1,130.85
ORD2018OCT_8751,1,credit_card,6,138.62
ORD2018OCT_1914,1,credit_card,4,80.77
ORD2018OCT_3915,1,boleto,1,111.08
ORD2018OCT_923,1,credit_card,1,9.12
ORD2018OCT_8479,1,credit_card,2,28.0
ORD2018OCT_4874,4,voucher,1,12.69
ORD2018OCT_3001,17,voucher,1,1.23
ORD2018OCT_5759,1,credit_card,1,44.09
ORD2018OCT_2935,1,credit_card,1,16.89
ORD2018OCT_5705,1,boleto,1,72.96
ORD2018OCT_4325,1,credit_card,7,139.0
ORD2018OCT_4359,1,credit_card,3,87.64
ORD2018OCT_1910,1,credit_card,2,168.8
ORD2018OCT_6214,1,credit_card,3,173.09
ORD2018OCT_2037,1,boleto,1,39.56
ORD2018OCT_4047,1,credit_card,1,24.84
ORD2018OCT_91,1,credit_card,1,39.5
ORD2018OCT_8865,2,voucher,1,30.99
ORD2018OCT_9234,1,credit_card,4,125.36
ORD2018OCT_1100,1,credit_card,2,146.34
ORD2018OCT_1198,1,boleto,1,113.13
ORD2018OCT_8852,1,credit_card,1,48.22
ORD2018OCT_6560,1,credit_card,4,111.78
ORD2018OCT_9327,1,credit_card,2,85.82
ORD2018OCT_1994,1,credit_card,5,174.45
ORD2018OCT_9072,1,credit_card,1,34.51
ORD2018OCT_4004,2,voucher,1,137.85
ORD2018OCT_6836,1,credit_card,1,121.9
ORD2018OCT_2106,1,credit_card,4,229.73
ORD2018OCT_8201,1,credit_card,4,219.63
ORD2018OCT_2024,1,credit_card,1,135.97
ORD2018OCT_9638,1,credit_card,1,123.52
ORD2018OCT_7675,1,credit_card,2,164.71
ORD2018OCT_5707,1,boleto,1,62.5
ORD2018OCT_4279,1,credit_card,1,66.86
ORD2018OCT_2318,1,credit_card,2,178.9
ORD2018OCT_5935,1,boleto,1,109.5
ORD2018OCT_3244,1,credit_card,7,70.14
ORD2018OCT_8470,1,credit_card,1,27.36
ORD2018OCT_2427,1,boleto,1,44.85
ORD2018OCT_2267,1,credit_card,2,34.6
ORD2018OCT_7476,2,voucher,1,71.34
ORD2018OCT_569,1,credit_card,5,50.58
ORD2018OCT_3852,1,credit_card,8,831.89
ORD2018OCT_1907,1,credit_card,2,26.28
ORD2018OCT_8621,1,credit_card,1,99.9
ORD2018OCT_8486,1,boleto,1,72.06
ORD2018OCT_3595,1,credit_card,3,83.41
ORD2018OCT_2899,1,credit_card,10,219.08
ORD2018OCT_4826,2,credit_card,1,16.13
ORD2018OCT_8771,1,credit_card,3,113.8
ORD2018OCT_3201,1,credit_card,10,122.62
ORD2018OCT_107,1,credit_card,4,409.36
ORD2018OCT_544,1,boleto,1,45.09
ORD2018OCT_4388,1,credit_card,2,106.1
ORD2018OCT_9003,1,credit_card,2,102.74
ORD2018OCT_4650,1,credit_card,3,44.35
ORD2018OCT_9196,1,credit_card,7,235.79
ORD2018OCT_5284,1,credit_card,2,26.85
ORD2018OCT_4550,1,credit_card,1,20.62
ORD2018OCT_9841,1,credit_card,1,32.33
ORD2018OCT_3699,1,credit_card,3,151.6
ORD2018OCT_137,3,voucher,1,3.64
ORD2018OCT_1194,1,credit_card,2,102.64
ORD2018OCT_439,1,credit_card,1,10.19
ORD2018OCT_6460,1,credit_card,2,58.99
ORD2018OCT_7509,1,credit_card,3,382.14
ORD2018OCT_1159,1,credit_card,6,228.03
ORD2018OCT_4325,1,credit_card,2,58.26
ORD2018OCT_2427,1,boleto,1,103.65
ORD2018OCT_5658,1,credit_card,3,243.5
ORD2018OCT_5498,1,credit_card,1,70.97
ORD2018OCT_4361,1,credit_card,5,150.15
ORD2018OCT_5590,2,credit_card,2,23.89
ORD2018OCT_1104,1,credit_card,8,211.84
ORD2018OCT_8662,1,credit_card,2,83.73
ORD2018OCT_8241,1,credit_card,3,166.48
ORD2018OCT_6795,1,credit_card,1,65.03
ORD2018OCT_7489,1,credit_card,2,259.81
ORD2018OCT_2680,1,credit_card,2,101.27
ORD2018OCT_1536,1,credit_card,2,79.65
ORD2018OCT_3692,1,credit_card,5,217.8
ORD2018OCT_8888,1,credit_card,2,130.02
ORD2018OCT_9896,1,credit_card,1,50.16
ORD2018OCT_3742,1,credit_card,4,44.2
ORD2018OCT_6186,1,boleto,1,102.03
ORD2018OCT_8923,1,credit_card,2,62.01
ORD2018OCT_3498,1,voucher,1,82.38
ORD2018OCT_1247,1,credit_card,6,68.89
ORD2018OCT_5795,1,credit_card,5,56.36
ORD2018OCT_9569,1,credit_card,6,69.12
ORD2018OCT_5192,1,credit_card,10,155.64
ORD2018OCT_737,1,boleto,1,78.64
ORD2018OCT_7235,1,credit_card,1,50.7
ORD2018OCT_4946,1,boleto,1,94.72
ORD2018OCT_6756,1,boleto,1,68.89
ORD2018OCT_1238,1,credit_card,5,200.16
ORD2018OCT_7541,1,boleto,1,42.86
ORD2018OCT_9258,1,voucher,1,150.78
ORD2018OCT_799,1,credit_card,2,32.1
ORD2018OCT_6117,1,credit_card,1,68.22
ORD2018OCT_5997,1,credit_card,3,252.42
ORD2018OCT_2295,1,credit_card,8,88.9
ORD2018OCT_2469,1,credit_card,4,268.98
ORD2018OCT_637,1,credit_card,10,715.28
ORD2018OCT_5372,1,debit_card,1,92.3
ORD2018OCT_5648,1,credit_card,8,614.4
ORD2018OCT_2036,1,boleto,1,498.82
ORD2018OCT_9856,1,credit_card,3,151.6
ORD2018OCT_9316,1,credit_card,4,224.31
ORD2018OCT_5679,1,credit_card,10,314.84
ORD2018OCT_6347,1,credit_card,4,295.21
ORD2018OCT_1164,1,boleto,1,231.27
ORD2018OCT_159,1,credit_card,4,317.31
ORD2018OCT_806,1,credit_card,1,210.08
ORD2018OCT_6869,1,boleto,1,86.44
ORD2018OCT_251,1,boleto,1,189.0
ORD2018OCT_5538,1,boleto,1,78.27
ORD2018OCT_5134,1,credit_card,1,75.08
ORD2018OCT_748,1,credit_card,4,196.72
ORD2018OCT_9587,1,credit_card,2,163.44
ORD2018OCT_5736,1,credit_card,10,350.77
ORD2018OCT_6146,1,credit_card,1,81.78
ORD2018OCT_4364,1,credit_card,2,37.37
ORD2018OCT_7380,1,credit_card,1,498.79
ORD2018OCT_9513,1,credit_card,2,107.55
ORD2018OCT_4970,1,credit_card,5,144.31
ORD2018OCT_745,1,boleto,1,180.85
ORD2018OCT_408,1,boleto,1,33.73
ORD2018OCT_9251,1,credit_card,4,108.86
ORD2018OCT_8508,1,credit_card,1,83.17
ORD2018OCT_5795,1,boleto,1,198.33
ORD2018OCT_3650,2,voucher,1,20.0
ORD2018OCT_8971,1,credit_card,1,109.92
ORD2018OCT_6237,1,credit_card,7,70.6
ORD2018OCT_3427,1,credit_card,2,142.92
ORD2018OCT_8083,1,credit_card,5,242.98
ORD2018OCT_6312,1,credit_card,1,318.78
ORD2018OCT_9378,1,boleto,1,175.79
ORD2018OCT_8974,1,credit_card,10,327.05
ORD2018OCT_292,1,boleto,1,49.18
ORD2018OCT_2009,1,boleto,1,187.98
ORD2018OCT_6313,1,boleto,1,66.69
ORD2018OCT_5238,1,credit_card,5,51.88
ORD2018OCT_489,1,credit_card,3,147.33
ORD2018OCT_3175,1,credit_card,10,208.09
ORD2018OCT_8172,1,credit_card,2,102.64
ORD2018OCT_248,1,credit_card,1,154.75
ORD2018OCT_5454,1,credit_card,3,157.28
ORD2018OCT_2718,1,credit_card,9,104.26
ORD2018OCT_1183,1,credit_card,6,449.8
ORD2018OCT_3094,1,credit_card,5,279.51
ORD2018OCT_1452,1,credit_card,1,117.04
ORD2018OCT_9677,1,credit_card,1,77.98
ORD2018OCT_4543,1,credit_card,2,60.46
ORD2018OCT_8840,1,credit_card,10,1653.6
ORD2018OCT_4113,1,boleto,1,33.42
ORD2018OCT_5413,1,credit_card,4,227.27
ORD2018OCT_3076,1,credit_card,10,610.96
ORD2018OCT_740,1,boleto,1,95.64
ORD2018OCT_5627,1,boleto,1,72.45
ORD2018OCT_4311,3,voucher,1,18.05
ORD2018OCT_1650,1,boleto,1,103.14
ORD2018OCT_8439,1,credit_card,1,81.78
ORD2018OCT_2538,1,credit_card,1,46.0
ORD2018OCT_4865,1,credit_card,1,58.0
ORD2018OCT_3138,1,debit_card,1,88.08
ORD2018OCT_2439,1,credit_card,2,241.73
ORD2018OCT_8659,1,credit_card,1,79.98
ORD2018OCT_2659,1,boleto,1,76.02
ORD2018OCT_5728,1,credit_card,10,515.94
ORD2018OCT_6544,1,boleto,1,35.09
ORD2018OCT_4223,1,credit_card,3,72.42
ORD2018OCT_3354,1,credit_card,4,40.51
ORD2018OCT_7728,2,voucher,1,31.17
ORD2018OCT_3875,1,boleto,1,107.78
ORD2018OCT_4237,1,credit_card,3,87.51
ORD2018OCT_2294,1,credit_card,6,61.45
ORD2018OCT_7032,1,credit_card,2,52.38
ORD2018OCT_7642,1,credit_card,1,108.05
ORD2018OCT_5747,1,credit_card,3,53.49
ORD2018OCT_7553,2,voucher,1,200.0
ORD2018OCT_7309,1,credit_card,4,75.69
ORD2018OCT_1887,1,credit_card,2,138.6
ORD2018OCT_3904,1,credit_card,1,27.84
ORD2018OCT_6335,1,credit_card,1,117.9
ORD2018OCT_7770,1,credit_card,4,93.58
ORD2018OCT_5131,1,boleto,1,74.16
ORD2018OCT_3385,1,credit_card,2,146.17
ORD2018OCT_5840,1,credit_card,2,67.57
ORD2018OCT_9445,1,boleto,1,116.96
ORD2018OCT_7305,1,boleto,1,53.01
ORD2018OCT_8960,1,boleto,1,117.16
ORD2018OCT_869,1,boleto,1,123.54
ORD2018OCT_5397,1,credit_card,4,204.63
ORD2018OCT_1223,1,credit_card,4,181.24
ORD2018OCT_919,1,credit_card,1,121.5
ORD2018OCT_9181,1,credit_card,1,12.99
ORD2018OCT_212,1,credit_card,1,62.69
ORD2018OCT_8486,1,credit_card,1,72.67
ORD2018OCT_3205,1,credit_card,1,148.16
ORD2018OCT_3459,1,credit_card,1,89.91
ORD2018OCT_3153,2,voucher,1,50.0
ORD2018OCT_2787,1,boleto,1,35.01
ORD2018OCT_9733,1,credit_card,1,205.18
ORD2018OCT_7744,2,voucher,1,50.0
ORD2018OCT_4298,1,debit_card,1,166.12
ORD2018OCT_919,1,credit_card,5,72.05
ORD2018OCT_739,1,credit_card,6,227.96
ORD2018OCT_5294,1,credit_card,4,263.95
ORD2018OCT_1139,1,credit_card,8,227.38
ORD2018OCT_6040,1,credit_card,8,151.79
ORD2018OCT_228,1,credit_card,3,87.9
ORD2018OCT_5023,1,credit_card,3,123.11
ORD2018OCT_9017,1,credit_card,1,231.26
ORD2018OCT_691,1,credit_card,10,106.38
ORD2018OCT_2845,1,credit_card,4,334.48
ORD2018OCT_8102,1,credit_card,3,190.06
ORD2018OCT_5528,1,credit_card,2,173.05
ORD2018OCT_8092,1,credit_card,1,27.09
ORD2018OCT_8677,1,credit_card,10,198.77
ORD2018OCT_121,1,voucher,1,12.55
ORD2018OCT_6702,1,boleto,1,123.89
ORD2018OCT_5056,1,credit_card,10,187.06
ORD2018OCT_8120,7,voucher,1,265.71
ORD2018OCT_3538,1,credit_card,2,124.31
ORD2018OCT_8117,1,credit_card,2,151.96
ORD2018OCT_6102,1,credit_card,1,45.78
